Year,week,Artist,Production,Rank_change
2021,20,Justin Bieber,Def,-7.0
2021,20,적재,스톰프뮤직,-11.0
2021,20,닐로 (Nilo),닐로,-39.0
2021,20,전미도,스튜디오,-15.0
2021,20,AJR,Black,-8.0
2021,20,Ed Sheeran,Atlantic,-2.0
2021,20,방탄소년단,BIGHIT,33.0
2021,20,HYNN(박혜원),엔터테인먼트뉴오더,-5.0
2021,20,Ruel,Rca,-7.0
2021,20,Jeremy Zucker,Universal,-11.0
2021,20,오마이걸 (OH MY GIRL),WM엔터테인먼트,-0.0
2021,20,임영웅,"티조컬처앤컨텐츠,",-11.0
2021,20,환불원정대,신박기획,-15.0
2021,20,브레이브걸스 (Brave Girls),브레이브,-29.0
2021,20,PATEKO (파테코),tokkinny,1.0
2021,20,제시(Jessi),피네이션,-10.0
2021,20,백예린,블루바이닐,-8.0
2021,20,SG 워너비,다날엔터테인먼트,-36.0
2021,20,(여자)아이들,큐브엔터테인먼트,-26.0
2021,20,V.O.S,J-SOUL,-6.0
2021,20,방탄소년단,BIGHIT,-3.0
2021,20,MC 스나이퍼,B-Kite,-0.0
2021,20,릴보이 (lIlBOI),Stone,-16.0
2021,20,샤이니 (SHINee),SM,-37.0
2021,20,ITZY (있지),JYP,-5.0
2021,20,마미손,뷰티플노이즈,34.0
2021,20,태연 (TAEYEON),SM,-27.0
2021,20,ITZY (있지),JYP,-6.0
2021,20,잔나비,페포니,-19.0
2021,20,아이유 (IU),"페이브엔터테인먼트,카카오",-18.0
2021,20,Troye Sivan,Universal,-7.0
2021,20,aespa,SM,-1.0
2021,20,Dua Lipa,Warner,46.0
2021,20,이석훈,하얀달엔터테인먼트,-19.0
2021,20,거미,플렉스엠,-18.0
2021,20,먼데이 키즈 (Monday Kiz),먼데이키즈,-7.0
2021,20,박효신,젤리피쉬,-3.0
2021,20,임영웅,물고기뮤직,-10.0
2021,20,윤종신,미스틱스토리,24.0
2021,21,오마이걸 (OH MY GIRL),WM엔터테인먼트,7.0
2021,21,Justin Bieber,RBMG/Def,1.0
2021,21,브레이브걸스 (Brave Girls),브레이브,-1.0
2021,21,방탄소년단,BIGHIT,-0.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-1.0
2021,21,브레이브걸스 (Brave Girls),브레이브,-1.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-1.0
2021,21,SG 워너비,Stone,-1.0
2021,21,aespa,SM,-0.0
2021,21,라붐 (LABOUM),글로벌에이치미디어,4.0
2021,21,ITZY (있지),JYP,-1.0
2021,21,SG 워너비,Stone,-3.0
2021,21,방탄소년단,BIGHIT,-2.0
2021,21,NCT DREAM,SM,-13.0
2021,21,STAYC(스테이씨),하이업엔터테인먼트,5.0
2021,21,아이유 (IU),더그루브엔터테인먼트,-3.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-5.0
2021,21,"양요섭, 정은지",TOON,-3.0
2021,21,호미들,영앤리치,5.0
2021,21,송이한,뮤직디자인,-1.0
2021,21,태민 (TAEMIN),SM,-0.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,경서,꿈의엔진,-5.0
2021,21,로제 (ROSE),YG,-7.0
2021,21,SG 워너비,Stone,-9.0
2021,21,ASH ISLAND,앰비션뮤직,-4.0
2021,21,임영웅,TV,41.0
2021,21,장범준,버스커버스커,-2.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-4.0
2021,21,다비치,Stone,-9.0
2021,21,산들,TOON,-4.0
2021,21,BLACKPINK,YG,-3.0
2021,21,아이유 (IU),Kakao,-5.0
2021,21,SG 워너비,Stone,-11.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-5.0
2021,21,AKMU (악뮤),YG,-2.0
2021,21,10cm,매직스트로베리사운드,56.0
2021,21,오마이걸 (OH MY GIRL),WM엔터테인먼트,-3.0
2021,21,적재,TOON,-8.0
2021,21,"Jawsh 685, Jason Derulo, BTS",Columbia,-3.0
2021,21,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",Stone,-9.0
2021,21,장범준,Stone,-9.0
2021,21,10cm,TOON,-7.0
2021,21,폴킴,SM,-5.0
2021,21,Etham,Virgin,-7.0
2021,21,Anne-Marie,Atlantic,-4.0
2021,21,이예준,뮤니콘,-6.0
2021,21,정동하,뮤직원,-4.0
2021,21,스탠딩 에그(Standing Egg),BORN,-6.0
2021,21,방탄소년단,BIGHIT,1.0
2021,21,창모 (CHANGMO),앰비션뮤직,-3.0
2021,21,오마이걸 (OH MY GIRL),WM엔터테인먼트,-2.0
2021,21,방탄소년단,BIGHIT,-1.0
2021,21,임영웅,"티조컬처앤컨텐츠,",72.0
2021,21,케이시 (Kassy),넥스타엔터테인먼트,-15.0
2021,21,방탄소년단,BIGHIT,2.0
2021,21,임창정,예스아이엠엔터테인먼트,-8.0
2021,21,Justin Bieber,RBMG/Def,-2.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-14.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-14.0
2021,21,#안녕,시애틀뮤직,-6.0
2021,21,조정석,스튜디오,-8.0
2021,21,CHEEZE (치즈),"모스트콘텐츠,",-1.0
2021,21,노을,씨제스엔터테인먼트,-7.0
2021,21,Maroon 5,222,-5.0
2021,21,아이유 (IU),Kakao,-7.0
2021,21,경서예지,먼데이키즈,-2.0
2021,21,BLACKPINK,YG,-7.0
2021,21,오반 (OVAN),로맨틱팩토리,-2.0
2021,21,송하예,박라인,-0.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-18.0
2021,21,마크툽 (Maktub),MAKTUB,-3.0
2021,21,SG 워너비,Stone,-10.0
2021,21,임영웅,"티조컬처앤컨텐츠,",99.0
2021,21,규현 (KYUHYUN),TOON,-5.0
2021,21,"하동균, 봉구",방구석,-10.0
2021,21,폴킴,뉴런뮤직,-4.0
2021,21,박진영,JYP,-7.0
2021,21,Tones And I,Elektra,-2.0
2021,21,Lauv,뮤직테이블,1.0
2021,21,허각,TOON,-7.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-3.0
2021,21,소정,"플렉스엠,",-5.0
2021,21,SG 워너비,다날엔터테인먼트,-9.0
2021,21,NCT DREAM,SM,-9.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-14.0
2021,21,숀 (SHAUN),285,-23.0
2021,21,하이라이트(Highlight),어라운드,-41.0
2021,21,가호 (Gaho),블렌딩,-5.0
2021,21,신예영,스튜디오,-4.0
2021,21,Dua Lipa,Warner,-4.0
2021,21,벤 (Ben),메이저나인,-7.0
2021,21,"이루, 견우 (Kyunwoo)",뮤직레시피,-0.0
2021,21,허각,플레이엠엔터테인먼트,-5.0
2021,21,백지영,트라이어스,
2021,21,Conan Gray,Republic,2.0
2021,21,릴보이 (lIlBOI),Stone,-3.0
2021,21,순순희,비에스엔터테인먼트,-1.0
2021,21,임창정,SBS,-7.0
2021,21,폴킴,냠냠엔터테인먼트,-1.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,블루 (BLOO),메킷레인,
2021,21,로제 (ROSE),YG,-13.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-21.0
2021,21,"Bruno Mars, Anderson .Paak, Silk Sonic",Aftermath,-4.0
2021,21,프로미스나인,오프더레코드,-0.0
2021,21,"경서 (경서예지), MJ (써니사이드)",프로젝트,-3.0
2021,21,전상근,셀러빗(CELEBIT),-3.0
2021,21,Pink Sweat$,Warner,
2021,21,아이유 (IU),"페이브엔터테인먼트,카카오",3.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,John K,Epic,-1.0
2021,21,NCT DREAM,SM,-25.0
2021,21,황인욱,How엔터테인먼트,-32.0
2021,21,성시경,에스케이재원,-0.0
2021,21,NCT DREAM,SM,-16.0
2021,21,마마무 (Mamamoo),RBW,-26.0
2021,21,샤이니 (SHINee),SM,-3.0
2021,21,호미들,G.M.S.P,3.0
2021,21,"Maroon 5, Megan Thee Stallion",222,
2021,21,"이석훈, 로코베리",하얀달,-4.0
2021,21,화사(Hwa Sa),RBW,-19.0
2021,21,Doja Cat,Kemosabe,2.0
2021,21,IZ*ONE (아이즈원),OFF,-8.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,NCT DREAM,SM,-16.0
2021,21,황치열,TEN2,-21.0
2021,21,NCT DREAM,SM,-20.0
2021,21,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",유야호,-0.0
2021,21,NCT DREAM,SM,-18.0
2021,21,이무진,쇼플레이,100.0
2021,21,현아 (HyunA),피네이션,-14.0
2021,21,aespa,SM,60.0
2021,21,에일리 (Ailee),"뮤직앤뉴,",-0.0
2021,21,NCT DREAM,SM,-21.0
2021,21,윤하,TOON,-12.0
2021,21,이하이,TOON,-18.0
2021,21,NCT DREAM,SM,-31.0
2021,21,이예준,뮤니콘,-18.0
2021,21,"청하, Christopher",Parlophone,-3.0
2021,21,헤이즈 (Heize),Stone,71.0
2021,21,TWICE,JYP,-11.0
2021,21,"Ariana Grande, Justin Bieber",2011,-1.0
2021,21,Valley,Universal,-4.0
2021,21,지코 (ZICO),KOZ,-7.0
2021,21,"경서예지, 전건호",에버그로우,-0.0
2021,21,임창정,예스아이엠엔터테인먼트,-12.0
2021,21,선미,어비스컴퍼니,-18.0
2021,21,Christopher,Parlophone,-2.0
2021,21,잔나비,페포니,-7.0
2021,21,아이유 (IU),EDAM엔터테인먼트,-24.0
2021,21,Sam Smith,Capitol,8.0
2021,21,엠씨더맥스 (M.C The Max),325,-12.0
2021,21,SG 워너비,다날엔터테인먼트,-25.0
2021,21,태연 (TAEYEON),SM,-2.0
2021,21,제시(Jessi),피네이션,-24.0
2021,21,Billie Eilish,"Darkroom,",-6.0
2021,21,SG 워너비,아이에스엔터미디어그룹,-22.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,Stellar,Arista,-1.0
2021,21,Justin Bieber,RBMG/Def,-16.0
2021,21,방탄소년단,BIGHIT,20.0
2021,21,PATEKO (파테코),tokkinny,13.0
2021,21,"싹쓰리 (유두래곤, 린다G, 비룡)",MBC,-6.0
2021,21,"정상동기 (김정수, 정기석, 이동휘, 이상이)",유야호,-0.0
2021,21,Justin Bieber,Def,-4.0
2021,21,이석훈,아이에스엔터미디어그룹,-19.0
2021,21,숀 (SHAUN),디씨톰엔터테인먼트,-12.0
2021,21,성시경,SBS,98.0
2021,21,"HIGH4, 아이유 (IU)",엔에이피엔터테인먼트,-26.0
2021,21,방탄소년단,BIGHIT,-3.0
2021,21,SG 워너비,"오우엔터테인먼트,",-26.0
2021,21,NCT DREAM,SM,-50.0
2021,21,이하이,AOMG,-17.0
2021,21,Ed Sheeran,Atlantic,-8.0
2021,21,Ariana Grande,Republic,-15.0
2021,21,D.Ark (디아크),피네이션,100.0
2021,21,폴킴,뉴런뮤직,28.0
2021,21,HYNN(박혜원),엔터테인먼트뉴오더,-10.0
2021,21,Ruel,Rca,-10.0
2021,21,Jeremy Zucker,Universal,-10.0
2021,21,전미도,스튜디오,-17.0
2021,21,AJR,Black,-17.0
2021,21,적재,스톰프뮤직,-21.0
2021,21,이루 (Eru),이루엔터테인먼트,42.0
2021,21,pH-1,H1GHR,-34.0
2021,21,헤이즈 (Heize),피네이션,-0.0
2021,21,Dua Lipa,Warner,6.0
2021,21,마미손,뷰티플노이즈,-2.0
2021,21,제시(Jessi),피네이션,-13.0
2021,21,방탄소년단,BIGHIT,79.0
2021,21,환불원정대,신박기획,-18.0
2021,21,V.O.S,J-SOUL,-12.0
2021,21,백예린,블루바이닐,-16.0
2021,21,방탄소년단,BIGHIT,74.0
2021,21,Troye Sivan,Universal,-4.0
2021,21,먼데이 키즈 (Monday Kiz),먼데이키즈,
2021,21,태민 (TAEMIN),SM,-0.0
2021,21,아이유 (IU),"페이브엔터테인먼트,카카오",-8.0
2021,21,"M.O.M (별루지, 강창모, 박재정, 원슈타인)",유야호,-0.0
2021,22,방탄소년단,BIGHIT,3.0
2021,22,헤이즈 (Heize),피네이션,20.0
2021,22,오마이걸 (OH MY GIRL),WM엔터테인먼트,-2.0
2021,22,aespa,SM,5.0
2021,22,Justin Bieber,RBMG/Def,-3.0
2021,22,브레이브걸스 (Brave Girls),브레이브,-3.0
2021,22,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",유야호,100.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-3.0
2021,22,브레이브걸스 (Brave Girls),브레이브,-3.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-3.0
2021,22,라붐 (LABOUM),글로벌에이치미디어,-1.0
2021,22,STAYC(스테이씨),하이업엔터테인먼트,3.0
2021,22,SG 워너비,Stone,-5.0
2021,22,방탄소년단,BIGHIT,-1.0
2021,22,ITZY (있지),JYP,-4.0
2021,22,"정상동기 (김정수, 정기석, 이동휘, 이상이)",유야호,100.0
2021,22,SG 워너비,Stone,-5.0
2021,22,아이유 (IU),더그루브엔터테인먼트,-2.0
2021,22,"M.O.M (별루지, 강창모, 박재정, 원슈타인)",유야호,100.0
2021,22,호미들,영앤리치,-1.0
2021,22,ASH ISLAND,앰비션뮤직,5.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-5.0
2021,22,송이한,뮤직디자인,-3.0
2021,22,"양요섭, 정은지",TOON,-6.0
2021,22,경서,꿈의엔진,-2.0
2021,22,로제 (ROSE),YG,-2.0
2021,22,SG 워너비,Stone,-2.0
2021,22,장범준,버스커버스커,
2021,22,"Jawsh 685, Jason Derulo, BTS",Columbia,11.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-1.0
2021,22,성시경,에스케이재원,84.0
2021,22,BLACKPINK,YG,
2021,22,산들,TOON,-2.0
2021,22,다비치,Stone,-4.0
2021,22,아이유 (IU),Kakao,-2.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-1.0
2021,22,오마이걸 (OH MY GIRL),WM엔터테인먼트,1.0
2021,22,헤이즈 (Heize),피네이션,63.0
2021,22,NCT DREAM,SM,-25.0
2021,22,AKMU (악뮤),YG,-4.0
2021,22,SG 워너비,Stone,-7.0
2021,22,방탄소년단,BIGHIT,8.0
2021,22,더보이즈(THE BOYZ),Stone,-0.0
2021,22,적재,TOON,-5.0
2021,22,방탄소년단,BIGHIT,8.0
2021,22,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",Stone,-5.0
2021,22,장범준,Stone,-5.0
2021,22,방탄소년단,BIGHIT,8.0
2021,22,폴킴,SM,-5.0
2021,22,10cm,TOON,-7.0
2021,22,Anne-Marie,Atlantic,-5.0
2021,22,Etham,Virgin,-7.0
2021,22,이예준,뮤니콘,-6.0
2021,22,정동하,뮤직원,-6.0
2021,22,Justin Bieber,RBMG/Def,3.0
2021,22,스탠딩 에그(Standing Egg),BORN,-7.0
2021,22,오마이걸 (OH MY GIRL),WM엔터테인먼트,-5.0
2021,22,창모 (CHANGMO),앰비션뮤직,-7.0
2021,22,10cm,매직스트로베리사운드,-22.0
2021,22,임창정,예스아이엠엔터테인먼트,-3.0
2021,22,헤이즈 (Heize),피네이션,50.0
2021,22,#안녕,시애틀뮤직,-1.0
2021,22,케이시 (Kassy),넥스타엔터테인먼트,-8.0
2021,22,NS Yoon-G,"방구석캐스팅,",-0.0
2021,22,CHEEZE (치즈),"모스트콘텐츠,",-2.0
2021,22,Maroon 5,222,-1.0
2021,22,조정석,스튜디오,-5.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-9.0
2021,22,노을,씨제스엔터테인먼트,-5.0
2021,22,아이유 (IU),Kakao,-4.0
2021,22,BLACKPINK,YG,-3.0
2021,22,경서예지,먼데이키즈,-5.0
2021,22,임영웅,TV,-46.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-14.0
2021,22,오반 (OVAN),로맨틱팩토리,-6.0
2021,22,마크툽 (Maktub),MAKTUB,-4.0
2021,22,임영웅,TV,-0.0
2021,22,폴킴,뉴런뮤직,-1.0
2021,22,규현 (KYUHYUN),TOON,-4.0
2021,22,박진영,JYP,-2.0
2021,22,Tones And I,Elektra,-2.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-11.0
2021,22,SG 워너비,Stone,-10.0
2021,22,"하동균, 봉구",방구석,-8.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-3.0
2021,22,Lauv,뮤직테이블,-6.0
2021,22,허각,TOON,-6.0
2021,22,소정,"플렉스엠,",-5.0
2021,22,가호 (Gaho),블렌딩,
2021,22,Dua Lipa,Warner,1.0
2021,22,신예영,스튜디오,-1.0
2021,22,벤 (Ben),메이저나인,
2021,22,허각,플레이엠엔터테인먼트,1.0
2021,22,백지영,트라이어스,1.0
2021,22,정승환,안테나뮤직,-0.0
2021,22,Conan Gray,Republic,
2021,22,NCT DREAM,SM,-12.0
2021,22,릴보이 (lIlBOI),Stone,-1.0
2021,22,폴킴,냠냠엔터테인먼트,1.0
2021,22,순순희,비에스엔터테인먼트,-2.0
2021,22,블루 (BLOO),메킷레인,1.0
2021,22,임창정,SBS,-3.0
2021,22,"Bruno Mars, Anderson .Paak, Silk Sonic",Aftermath,2.0
2021,22,헤이즈 (Heize),피네이션,21.0
2021,22,송하예,박라인,-35.0
2021,22,SG 워너비,다날엔터테인먼트,-22.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-21.0
2021,22,아이유 (IU),"페이브엔터테인먼트,카카오",2.0
2021,22,헤이즈 (Heize),Stone,32.0
2021,22,김재환,비오디엔터테인먼트,-0.0
2021,22,Pink Sweat$,Warner,-2.0
2021,22,숀 (SHAUN),285,-25.0
2021,22,하이라이트(Highlight),어라운드,-25.0
2021,22,호미들,G.M.S.P,5.0
2021,22,aespa,SM,18.0
2021,22,John K,Epic,-4.0
2021,22,"경서예지, 전건호",에버그로우,29.0
2021,22,임영웅,"티조컬처앤컨텐츠,",-64.0
2021,22,성시경,에스케이재원,92.0
2021,22,"Maroon 5, Megan Thee Stallion",222,
2021,22,성시경,에스케이재원,100.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-18.0
2021,22,Doja Cat,Kemosabe,
2021,22,조이 (JOY),SM,-0.0
2021,22,샤이니 (SHINee),SM,-7.0
2021,22,성시경,SBS,43.0
2021,22,전상근,셀러빗(CELEBIT),-19.0
2021,22,태민 (TAEMIN),SM,-107.0
2021,22,로제 (ROSE),YG,-26.0
2021,22,헤이즈 (Heize),피네이션,29.0
2021,22,마마무 (Mamamoo),RBW,-14.0
2021,22,"경서 (경서예지), MJ (써니사이드)",프로젝트,-25.0
2021,22,양다일,TOON,-0.0
2021,22,비투비 (BTOB),Stone,-0.0
2021,22,화사(Hwa Sa),RBW,-13.0
2021,22,순순희,비에스엔터테인먼트,-0.0
2021,22,NCT DREAM,SM,-21.0
2021,22,IZ*ONE (아이즈원),OFF,-14.0
2021,22,방탄소년단,BIGHIT,23.0
2021,22,NCT DREAM,SM,-27.0
2021,22,방탄소년단,BIGHIT,30.0
2021,22,황인욱,How엔터테인먼트,-28.0
2021,22,헤이즈 (Heize),피네이션,44.0
2021,22,Christopher,Parlophone,5.0
2021,22,황치열,TEN2,-18.0
2021,22,정승환,안테나뮤직,-0.0
2021,22,"청하, Christopher",Parlophone,-7.0
2021,22,방탄소년단,BIGHIT,43.0
2021,22,현아 (HyunA),피네이션,-17.0
2021,22,폴킴,뉴런뮤직,-0.0
2021,22,"Ariana Grande, Justin Bieber",2011,-8.0
2021,22,TWICE,JYP,-10.0
2021,22,방탄소년단,BIGHIT,42.0
2021,22,Stellar,Arista,6.0
2021,22,"이루, 견우 (Kyunwoo)",뮤직레시피,-62.0
2021,22,잔나비,페포니,-6.0
2021,22,성시경,에스케이재원,100.0
2021,22,윤하,TOON,-22.0
2021,22,이하이,TOON,-22.0
2021,22,지코 (ZICO),KOZ,-15.0
2021,22,이무진,쇼플레이,-30.0
2021,22,엠씨더맥스 (M.C The Max),325,-9.0
2021,22,Stray Kids (스트레이 키즈),Stone,-0.0
2021,22,임창정,예스아이엠엔터테인먼트,-17.0
2021,22,태연 (TAEYEON),SM,-10.0
2021,22,Billie Eilish,"Darkroom,",-9.0
2021,22,"이석훈, 로코베리",하얀달,-46.0
2021,22,"싹쓰리 (유두래곤, 린다G, 비룡)",MBC,-4.0
2021,22,SG 워너비,다날엔터테인먼트,-15.0
2021,22,선미,어비스컴퍼니,-22.0
2021,22,이예준,뮤니콘,-32.0
2021,22,Valley,Universal,-28.0
2021,22,Sam Smith,Capitol,-21.0
2021,22,NCT DREAM,SM,-48.0
2021,22,PATEKO (파테코),tokkinny,-12.0
2021,22,헤이즈 (Heize),피네이션,61.0
2021,22,Justin Bieber,Def,-11.0
2021,22,Justin Bieber,RBMG/Def,-17.0
2021,22,프로미스나인,오프더레코드,-73.0
2021,22,Ed Sheeran,Atlantic,-5.0
2021,22,방탄소년단,BIGHIT,79.0
2021,22,성시경,에스케이재원,100.0
2021,22,제시(Jessi),피네이션,-27.0
2021,22,AJR,Black,-1.0
2021,22,HYNN(박혜원),엔터테인먼트뉴오더,-6.0
2021,22,임영웅,"티조컬처앤컨텐츠,",-112.0
2021,22,아이유 (IU),EDAM엔터테인먼트,-36.0
2021,22,NCT DREAM,SM,-60.0
2021,22,숀 (SHAUN),디씨톰엔터테인먼트,-21.0
2021,22,이하이,AOMG,-16.0
2021,22,Tom Grennan,Insanity,37.0
2021,22,Ruel,Rca,-12.0
2021,22,Dua Lipa,Warner,-5.0
2021,22,SG 워너비,아이에스엔터미디어그룹,-36.0
2021,22,Ariana Grande,Republic,-19.0
2021,22,방탄소년단,BIGHIT,90.0
2021,22,Jeremy Zucker,Universal,-16.0
2021,22,NCT DREAM,SM,-68.0
2021,22,이석훈,아이에스엔터미디어그룹,-32.0
2021,22,"HIGH4, 아이유 (IU)",엔에이피엔터테인먼트,-30.0
2021,23,방탄소년단,BIGHIT,
2021,23,오마이걸 (OH MY GIRL),WM엔터테인먼트,1.0
2021,23,헤이즈 (Heize),피네이션,-1.0
2021,23,aespa,SM,
2021,23,Justin Bieber,RBMG/Def,
2021,23,브레이브걸스 (Brave Girls),브레이브,
2021,23,아이유 (IU),EDAM엔터테인먼트,1.0
2021,23,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",유야호,-1.0
2021,23,브레이브걸스 (Brave Girls),브레이브,
2021,23,STAYC(스테이씨),하이업엔터테인먼트,2.0
2021,23,아이유 (IU),EDAM엔터테인먼트,-1.0
2021,23,방탄소년단,BIGHIT,2.0
2021,23,라붐 (LABOUM),글로벌에이치미디어,-2.0
2021,23,SG 워너비,Stone,-1.0
2021,23,ITZY (있지),JYP,
2021,23,조이 (JOY),SM,-0.0
2021,23,SG 워너비,Stone,
2021,23,아이유 (IU),더그루브엔터테인먼트,
2021,23,호미들,영앤리치,1.0
2021,23,ASH ISLAND,앰비션뮤직,1.0
2021,23,송이한,뮤직디자인,2.0
2021,23,아이유 (IU),EDAM엔터테인먼트,
2021,23,경서,꿈의엔진,2.0
2021,23,"양요섭, 정은지",TOON,
2021,23,"정상동기 (김정수, 정기석, 이동휘, 이상이)",유야호,-9.0
2021,23,로제 (ROSE),YG,
2021,23,아이유 (IU),EDAM엔터테인먼트,3.0
2021,23,"Jawsh 685, Jason Derulo, BTS",Columbia,1.0
2021,23,장범준,버스커버스커,-1.0
2021,23,BLACKPINK,YG,2.0
2021,23,SG 워너비,Stone,-4.0
2021,23,산들,TOON,1.0
2021,23,아이유 (IU),Kakao,2.0
2021,23,오마이걸 (OH MY GIRL),WM엔터테인먼트,3.0
2021,23,AKMU (악뮤),YG,5.0
2021,23,아이유 (IU),EDAM엔터테인먼트,
2021,23,더보이즈(THE BOYZ),Stone,6.0
2021,23,다비치,Stone,-4.0
2021,23,방탄소년단,BIGHIT,3.0
2021,23,적재,TOON,4.0
2021,23,"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",Stone,5.0
2021,23,투모로우바이투게더,BIGHIT,-0.0
2021,23,방탄소년단,BIGHIT,2.0
2021,23,SG 워너비,Stone,-3.0
2021,23,장범준,Stone,2.0
2021,23,폴킴,SM,3.0
2021,23,방탄소년단,BIGHIT,1.0
2021,23,"M.O.M (별루지, 강창모, 박재정, 원슈타인)",유야호,-29.0
2021,23,Anne-Marie,Atlantic,2.0
2021,23,정동하,뮤직원,4.0
2021,23,Justin Bieber,RBMG/Def,4.0
2021,23,성시경,에스케이재원,-21.0
2021,23,이예준,뮤니콘,
2021,23,10cm,TOON,-4.0
2021,23,Etham,Virgin,-3.0
2021,23,오마이걸 (OH MY GIRL),WM엔터테인먼트,1.0
2021,23,스탠딩 에그(Standing Egg),BORN,-1.0
2021,23,조이 (JOY),SM,66.0
2021,23,창모 (CHANGMO),앰비션뮤직,-1.0
2021,23,NCT DREAM,SM,-21.0
2021,23,헤이즈 (Heize),피네이션,-23.0
2021,23,#안녕,시애틀뮤직,
2021,23,임창정,예스아이엠엔터테인먼트,-3.0
2021,23,Maroon 5,222,2.0
2021,23,조정석,스튜디오,2.0
2021,23,CHEEZE (치즈),"모스트콘텐츠,",-1.0
2021,23,케이시 (Kassy),넥스타엔터테인먼트,-4.0
2021,23,노을,씨제스엔터테인먼트,1.0
2021,23,조이 (JOY),SM,-0.0
2021,23,NS Yoon-G,"방구석캐스팅,",-6.0
2021,23,아이유 (IU),Kakao,-1.0
2021,23,BLACKPINK,YG,-1.0
2021,23,10cm,매직스트로베리사운드,-14.0
2021,23,경서예지,먼데이키즈,-2.0
2021,23,아이유 (IU),EDAM엔터테인먼트,-7.0
2021,23,임영웅,TV,-3.0
2021,23,오반 (OVAN),로맨틱팩토리,-2.0
2021,23,마크툽 (Maktub),MAKTUB,-2.0
2021,23,"반하나, MJ (써니사이드)",프로젝트,-0.0
2021,23,폴킴,뉴런뮤직,-2.0
2021,23,아이유 (IU),EDAM엔터테인먼트,-7.0
2021,23,규현 (KYUHYUN),TOON,-3.0
2021,23,Tones And I,Elektra,-2.0
2021,23,박진영,JYP,-4.0
2021,23,Lauv,뮤직테이블,1.0
2021,23,백현 (BAEKHYUN),"뮤직앤뉴,",-0.0
2021,23,아이유 (IU),EDAM엔터테인먼트,-2.0
2021,23,아이유 (IU),EDAM엔터테인먼트,-6.0
2021,23,"하동균, 봉구",방구석,-5.0
2021,23,소정,"플렉스엠,",-2.0
2021,23,허각,TOON,-4.0
2021,23,가호 (Gaho),블렌딩,-3.0
2021,23,마마무 (Mamamoo),RBW,-0.0
2021,23,Dua Lipa,Warner,-4.0
2021,23,신예영,스튜디오,-4.0
2021,23,허각,플레이엠엔터테인먼트,-3.0
2021,23,헤이즈 (Heize),피네이션,-36.0
2021,23,벤 (Ben),메이저나인,-6.0
2021,23,Conan Gray,Republic,-3.0
2021,23,백지영,트라이어스,-6.0
2021,23,"Bruno Mars, Anderson .Paak, Silk Sonic",Aftermath,2.0
2021,23,폴킴,냠냠엔터테인먼트,-3.0
2021,23,릴보이 (lIlBOI),Stone,-5.0
2021,23,블루 (BLOO),메킷레인,-3.0
2021,23,순순희,비에스엔터테인먼트,-5.0
2021,23,SG 워너비,Stone,-23.0
2021,23,헤이즈 (Heize),Stone,2.0
2021,23,조이 (JOY),SM,-0.0
2021,23,성시경,SBS,17.0
2021,23,조이 (JOY),SM,-0.0
2021,23,아이유 (IU),"페이브엔터테인먼트,카카오",-3.0
2021,23,정승환,안테나뮤직,-17.0
2021,23,조이 (JOY),SM,-0.0
2021,23,Pink Sweat$,Warner,-3.0
2021,23,Doja Cat,Kemosabe,8.0
2021,23,임창정,SBS,-14.0
2021,23,aespa,SM,-2.0
